StockCode,Description,Customer_Count,Total_Quantity_Sold,Total_Revenue
90174,BUTTERFLY HAIR BAND,4,16,40.8
90166,PINK & WHITE ROSEBUD RING,4,14,58.900000000000006
20700,GREEN CAT FLORAL CUSHION COVER ,4,10,37.5
23229,DONKEY TAIL GAME ,4,54,189.54000000000002
90155,RESIN NECKLACE W PASTEL BEADS,4,6,45.0
35591T,TURQUOISE CHRISTMAS TREE ,4,5,6.25
90125A,PINK BERTIE GLASS BEAD BAG CHARM,4,109,93.89999999999999
90124C,GREEN MURANO TWIST NECKLACE,4,7,69.65
23081,GREEN METAL BOX TOP SECRET,4,16,132.0
82095,HEART BUTTONS JEWELLERY BOX,4,7,53.550000000000004
90124A,PINK MURANO TWIST NECKLACE,4,6,59.699999999999996
90123B,TURQUOISE HEART OF GLASS BRACELET,4,8,47.6
90184A,AMBER CHUNKY BEAD BRACELET W STRAP,4,8,71.6
23065,LARGE JEWELLERY STAND,4,10,125.0
20695,FLORAL BLUE MONSTER,4,5,21.25
23040,PAPER LANTERN 9 POINT SNOW STAR,4,12,69.0
23131,MISELTOE HEART WREATH WHITE,4,78,304.5
90214P,"LETTER ""P"" BLING KEY RING",4,28,11.0
90214L,"LETTER ""L"" BLING KEY RING",4,51,29.189999999999998
90214H,"LETTER ""H"" BLING KEY RING",4,22,15.02
23061,VINTAGE ENGRAVED HEART,4,60,75.0
90210D,PURPLE ACRYLIC FACETED BANGLE,4,104,125.0
23047,PAPER LANTERN 5 POINT STUDDED STAR,4,8,46.0
23209,LUNCH BAG VINTAGE DOILEY ,4,70,115.5
90208,PAIR OF PINK FLOWER CLUSTER SLIDE,4,10,25.5
37462E,"PET MUG, GOLDFISH",4,27,5.59
21226,POCKET MIRROR WOODLAND,4,8,10.0
21763,VINTAGE WOODEN BAR STOOL,4,6,169.75
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,4,12,10.2
84575A,PINK DOG CANNISTER,4,14,39.3
90196B,BLACK GEMSTONE NECKLACE 45CM,4,4,51.0
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,4,15,6.3
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,4,5,14.75
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",4,7,47.25
23466,TUSCAN VILLA DOVECOTE,4,12,99.0
84858C,PINK RIVIERA HANDBAG,4,185,250.05
23447,PINK BUNNY EASTER EGG BASKET,4,158,231.9
23148,MINITURE ANTIQUE ROSE HOOK IVORY,4,48,40.8
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",4,7,55.650000000000006
90032,IVORY SHELL HEART NECKLACE,4,19,90.67
47013A,WINE BOTTLE DRESSING LT.BLUE,4,14,3.0399999999999996
90087,CRYSTAL SEA HORSE PHONE CHARM,4,90,33.66
90022,EDWARDIAN DROP EARRINGS JET BLACK,4,8,30.0
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",4,11,87.45
90082D,DIAMANTE BOW BROOCH BLACK COLOUR,4,7,44.449999999999996
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",4,52,19.4
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,4,13,64.35000000000001
90101,WHITE FRANGIPANI NECKLACE,3,15,38.25
35909A,RABBIT EASTER DECORATION,3,8,23.6
90036A,FLOWER GARLAND NECKLACE RED,3,6,47.7
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,3,3,25.5
90199A,5 STRAND GLASS NECKLACE BLACK,3,8,50.8
35910B,PINK FLOWERS RABBIT EASTER,3,13,25.349999999999998
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,3,6,22.5
90195B,BLACK GEMSTONE BRACELET,3,3,20.849999999999998
90040C,MURANO STYLE GLASS BRACELET GOLD,3,7,24.5
90051,CRACKED GLAZE NECKLACE RED,3,6,41.7
21777,RECIPE BOX WITH METAL HEART,3,7,55.65
90186A,AMETHYST HOOP EARRING FLORAL LEAF,3,4,11.8
44091A,BLUE CRUSOE CHECK LAMPSHADE,3,9,3.7800000000000002
90185B,AMETHYST DIAMANTE EXPANDABLE RING,3,13,55.25
90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,3,6,9.899999999999999
90210A,GREY ACRYLIC FACETED BANGLE,3,26,35.9
90209A,PURPLE ENAMEL+GLASS HAIR COMB,3,84,163.79999999999998
23366,SET 12 COLOUR PENCILS DOILEY,3,48,31.200000000000003
16202E,BLACK PHOTO ALBUM ,3,15,7.5
PADS,PADS TO MATCH ALL CUSHIONS,3,3,0.003
90018C,SILVER BLACK ORBIT DROP EARRINGS,3,6,25.5
23370,SET 36 COLOUR PENCILS DOILEY,3,64,80.0
90214Y,"LETTER ""Y"" BLING KEY RING",3,61,18.65
90214R,"LETTER ""R"" BLING KEY RING",3,15,6.27
90214N,"LETTER ""N"" BLING KEY RING",3,18,10.02
90214M,"LETTER ""M"" BLING KEY RING",3,27,22.23
90014A,SILVER M.O.P. ORBIT NECKLACE,3,8,23.6
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,3,28,10.92
90214J,"LETTER ""J"" BLING KEY RING",3,23,17.23
90214I,"LETTER ""I"" BLING KEY RING",3,25,18.77
90211A,DIAMOND LAS VEGAS NECKLACE 45CM,3,5,29.75
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,3,16,60.0
35818B,"ACRYLIC JEWEL ICICLE, BLUE",3,31,11.78
90010B,BLACK/WHITE GLASS/SILVER BRACELET,3,7,62.64999999999999
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,3,5,21.25
90019C,SILVER BLACK ORBIT BRACELET,3,4,19.8
46776D,WOVEN SUNSET CUSHION COVER ,3,12,59.400000000000006
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,3,8,13.200000000000001
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,3,9,14.850000000000001
90070,RUBY GLASS CLUSTER BRACELET,3,8,47.6
90142D,MOP PENDANT SHELL NECKLACE,3,9,44.55
90133,TEAL/FUSCHIA COL BEAD NECKLACE,3,9,44.55
90130B,TURQ STONE/CRYSTAL EARRINGS,3,9,26.550000000000004
90129A,PINK GLASS TASSLE BAG CHARM ,3,7,20.650000000000002
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,3,74,65.39999999999999
35958,FOLKART ZINC STAR CHRISTMAS DEC,3,12,10.2
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,3,19,24.9
85195,HANGING HEART BASKET,3,11,23.1
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,3,3,11.690000000000001
90146,FINE SILVER NECKLACE W PASTEL FLOWE,3,13,63.75
23325,RUSTIC STRAWBERRY JAMPOT SMALL,3,36,59.400000000000006
16010,FOLDING CAMPING SCISSOR W/KNIF & S,3,30,3.5999999999999996
90124B,BLUE MURANO TWIST NECKLACE,3,4,39.8
85225,BLING KEY RING STAND,3,6,6.25
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,3,8,20.4
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,3,17,84.15
90122A,PINK CRYSTAL+GLASS BRACELET,3,8,39.6
90119,METALIC LEAVES BAG CHARMS,3,59,145.77
90144,SILVER DROP EARRINGS WITH FLOWER,3,7,26.25
21785,RAIN PONCHO ,3,410,267.1
90180B,PURPLE AMETHYST NECKLACE W TASSEL,3,3,29.849999999999998
21661,VINTAGE GLASS TEA CADDY,3,3,17.85
90116,FRUIT SALAD BAG CHARM,3,16,27.04
10123C,HEARTS WRAPPING TAPE ,3,5,3.25
90177C,DROP DIAMANTE EARRINGS CRYSTAL,3,13,38.35000000000001
37423,WHITE WITH BLACK CATS PLATE,3,78,33.18
35916A,YELLOW FELT HANGING HEART W FLOWER,3,20,17.0
21827,EIGHT PIECE CREEPY CRAWLIE SET,3,6,7.5
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,3,10,16.5
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,3,9,14.850000000000001
16151A,FLOWERS HANDBAG blue and orange,3,49,61.25
44242B,PINK FEATHERS CURTAIN,3,52,50.28
90173,PAIR BUTTERFLY HAIR CLIPS,3,16,60.0
90060D,FIRE POLISHED GLASS NECKL BRONZE,3,3,17.85
90064A,WHITE VINTAGE CRYSTAL EARRINGS,3,7,26.25
90162D,ANT SILVER PURPLE BOUDICCA RING,3,10,29.5
90162C,ANT SILVER FUSCHIA BOUDICCA RING,3,14,41.30000000000001
90067A,PINK VINTAGE VICTORIAN EARRINGS,3,10,29.500000000000004
47589,CONGRATULATIONS BUNTING,3,13,70.85
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,3,3,17.85
90065A,WHITE VINTAGE CRYSTAL BRACELET,3,6,40.5
84402B,PURPLE DRESS JEWELLERY STAND,3,61,48.19
23235,BISCUIT TIN VINTAGE LEAF,3,24,64.56
79331,PINK FLOCK GLASS CANDLEHOLDER,3,26,17.5
22184,CAKE STAND VICTORIAN FILIGREE LARGE,3,8,68.0
21336,GOLD WASHBAG,3,8,23.6
72369A,PINK CLEAR GLASS CANDLE PLATE,3,28,35.0
84086B,YELLOW/BLUE RETRO RADIO,3,16,47.2
84617,NEW BAROQUE BLACK BOXES,3,3,38.25
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,3,6,27.9
23020,GLASS SONGBIRD STORAGE JAR,3,11,126.7
84597B,RETRO BROWN BALL ASHTRAY ,3,41,51.25
20701,PINK CAT FLORAL CUSHION COVER ,3,6,22.5
23702,High Resolution Image,3,4,27.0
20661,BLUE POLKADOT PURSE ,3,9,35.07
84206A,3 BLACK CATS W HEARTS BLANK CARD,3,24,4.56
20663,QUEEN OF THE SKIES HOLIDAY PURSE ,3,3,11.690000000000001
23043,PAPER LANTERN 9 POINT HOLLY STAR 40,3,6,37.5
20664,TROPICAL HOLIDAY PURSE ,3,6,17.700000000000003
84840,SWEETHEART CARRY-ALL BASKET,3,3,25.5
22765,NEWSPAPER STAND,3,25,257.37
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,3,3,50.849999999999994
22769,CHALKBOARD KITCHEN ORGANISER,3,6,137.7
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,3,14,35.699999999999996
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,3,15,25.35
17174,ASSTD RASTA KEY-CHAINS,3,9,3.7800000000000002
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,3,30,52.5
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,3,38,52.5
81950V,FLOWER PURPLE CLOCK WITH SUCKER,3,15,4.35
81950V,FLOWER PURPLE CLOCK W/SUCKER,3,5,4.25
84984D,ORIENTAL RED CUSHION COVER ,3,13,60.45
72812,LARGE ZINC GLASS CANDLEHOLDER,3,18,49.98
23028,DOORKNOB CRACKED GLAZE BLUE,3,162,238.5
84715,SET OF 6 ICE CREAM SKITTLES,3,16,47.2
72798C,SET/4 GARDEN ROSE DINNER CANDLE,3,7,11.549999999999999
22285,"DECORATION HEN ON NEST, HANGING",3,39,64.35
82605,OLD DOC RUSSEL METAL SIGN,3,14,29.4
84706D,CHERRY BLOSSOM TABLE CLOCK ,3,6,25.699999999999996
23196,RETO LEAVES MAGNETIC SHOPPING LIST,3,36,52.199999999999996
84801B,WHITE HYDRANGEA ART FLOWER,3,22,46.2
22135,LADLE LOVE HEART PINK,3,19,7.98
72024U,LILAC VOTIVE CANDLE,3,72,15.120000000000001
23448,CREAM BUNNY EASTER EGG BASKET,3,25,41.25
23535,WALL ART BICYCLE SAFTEY ,3,21,114.14999999999999
84924F,PSYCHEDELIC METAL SIGN CALENDAR,3,10,7.9
23197,VEGETABLE MAGNETIC  SHOPPING LIST,3,36,49.8
84906,PINK BUTTERFLY CUSHION COVER,3,17,33.15
84548,CROCHET BEAR RED/BLUE  KEYRING,3,15,24.75
84549,CROCHET WHITE RABBIT KEYRING ,3,31,46.349999999999994
16207B,PINK HEART RED HANDBAG,3,4,11.31
79157V,UBO-LIGHT TRIOBASE PURPLE,3,5,4.25
23441,HAND PAINTED HANGING EASTER EGG,3,22,9.24
35809B,ENAMEL BLUE RIM TEA CONTAINER,3,8,9.18
84228,HEN HOUSE WITH CHICK STANDING,3,14,5.88
17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,3,35,40.05
23521,CAT AND BIRD WALL ART,3,270,323.64000000000004
23522,DOG AND BALL WALL ART,3,252,425.88
23446,BLUE BUNNY EASTER EGG BASKET,3,157,230.25
84907,PINK YELLOW PATCH CUSHION COVER,3,5,38.25
21757,LIGHTHOUSE PRINTED METAL SIGN,3,6,29.700000000000003
90089,PINK CRYSTAL SKULL PHONE CHARM,2,13,2.4699999999999998
23029,DOORKNOB CRACKED GLAZE GREEN,2,12,19.8
84873A,FUNKY FLOWER PICNIC BAG FOR 4,2,2,33.9
37444B,BLUE BREAKFAST CUP AND SAUCER ,2,4,11.8
23031,DOORKNOB CRACKED GLAZE PINK,2,12,19.8
90103,PURPLE FRANGIPANI NECKLACE,2,8,20.4
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,2,36,13.679999999999998
81953B,ROUND BLUE CLOCK WITH SUCKER,2,11,2.09
90120D,WHITE MURANO TWIST BRACELET,2,2,8.5
90029,NEW BAROQUE SMALL NECKLACE BLACK,2,3,25.5
81953P,ROUND ARTICULATED PINK CLOCK W/SUCK,2,28,5.32
84905,PINK BUTTERFLY CUSHION COVER ,2,12,59.400000000000006
90123D,WHITE HEART OF GLASS BRACELET,2,3,17.85
90026C,GLASS BEAD HOOP NECKLACE GREEN,2,3,25.5
84824,DANISH ROSE UMBRELLA STAND,2,2,31.9
79151B,"SILICON CUBE 25W, BLUE",2,11,4.62
35271S,GOLD PRINT PAPER BAG,2,19,3.6100000000000003
90039D,FIRE POLISHED GLASS BRACELET GREEN,2,14,52.5
79161A,ST GEORGE SET OF 10 PARTY LIGHTS,2,2,5.9
23455,SMALL PARLOUR FRAME,2,42,106.98000000000002
23454,SET OF 3 MINI HANGING PORTRAITS,2,32,123.2
90050,CRACKED GLAZE NECKLACE IVORY,2,6,41.7
90049,IVORY GOLD METAL BAG CHARM,2,5,34.77
79192A,RETRO PLASTIC 70'S TRAY,2,3,3.75
90043,COPPER AND BRASS BAG CHARM,2,4,24.810000000000002
90040B,MURANO STYLE GLASS BRACELET BLACK,2,4,14.0
90040A,MURANO STYLE GLASS BRACELET RED,2,6,21.0
71215,METAL BASE FOR CANDLES,2,11,4.62
90085,CRYSTAL STILETTO PHONE CHARM,2,24,20.4
79157B,UBO-LIGHT TRIOBASE BLUE,2,4,3.4
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",2,6,47.7
90072,RUBY DROP CHANDELIER EARRINGS,2,10,37.5
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",2,4,31.8
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,2,5,24.75
23456,MEDIUM PARLOUR FRAME ,2,22,84.1
23457,LARGE PARLOUR FRAME,2,27,122.85
79329,PINK FLOCK GLASS CANDLEHOLDER,2,12,12.18
90083,CRYSTAL CZECH CROSS PHONE CHARM,2,19,13.69
20671,BLUE TEATIME PRINT BOWL ,2,10,12.5
84732B,CUTE BIRD CEATURE SCREEN,2,22,8.58
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,2,7,17.85
90188,DROP EARRINGS W FLOWER & LEAF,2,2,5.1
23497,CLASSIC CROME BICYCLE BELL ,2,60,77.4
84206C,CHAMPAGNE TRAY BLANK CARD,2,8,1.52
23196,LEAVES MAGNETIC  SHOPPING LIST,2,24,34.8
23502,PLAYING CARDS VINTAGE DOILEY ,2,13,16.25
37509,NEW ENGLAND MUG W GIFT BOX,2,2,5.1
90199D,5 STRAND GLASS NECKLACE AMBER,2,2,12.7
84562A,PINK/WHITE RIBBED MELAMINE JUG,2,2,15.9
21228,"POCKET MIRROR ""GLAMOROUS""",2,5,6.25
90202B,WHITE ENAMEL FLOWER HAIR TIE,2,7,20.650000000000002
90202C,GREEN ENAMEL FLOWER HAIR TIE,2,7,20.650000000000002
90202D,PINK ENAMEL FLOWER HAIR TIE,2,12,35.400000000000006
90206A,GOLD DIAMANTE STAR BROOCH,2,6,29.700000000000003
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,2,68,19.72
84251C,"GREETING CARD, TWO SISTERS.",2,24,4.56
23541,"WALL ART ,PUDDINGS ",2,8,61.2
84306,S/3 PINK SQUARE PLANTERS ROSES,2,2,21.9
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,2,4,23.8
90212C,PURPLE LAS VEGAS BRACELET ROUND,2,6,22.5
22632,HAND WARMER RED POLKA DOT,2,120,225.0
90214B,"LETTER ""B"" BLING KEY RING",2,13,4.7299999999999995
90214F,"LETTER ""F"" BLING KEY RING",2,13,3.7699999999999996
23539,"WALL ART , LOVES' SECRET ",2,8,47.6
84499,BLACK FLOWER CANDLE PLATE,2,7,5.949999999999999
23537,I LOVE LONDON WALL ART,2,12,59.400000000000006
90214V,"LETTER ""V"" BLING KEY RING",2,14,5.9799999999999995
37464,ROBOT MUG IN DISPLAY BOX,2,3,3.75
22937,BAKING MOULD CHOCOLATE CUP CAKES,2,12,30.6
84415B,BLUE FLOCK CUSHION COVER ,2,6,12.5
84415A,PINK FLOCK SUEDE CUSHION COVER ,2,12,15.0
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,2,2,15.0
84201B,HAPPY BIRTHDAY CARD STRIPEY TEDDY,2,13,2.4699999999999998
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,2,73,63.3
90179A,AMBER FINE BEAD NECKLACE W TASSEL,2,3,17.85
23692,WRAP A PRETTY THANK YOU,2,50,21.0
90129D,AMBER GLASS TASSLE BAG CHARM,2,8,23.6
23691,KEEP CALM BIRTHDAY WRAP,2,50,21.0
90136,PALE PINK/AMETHYST STONE NECKLACE,2,3,29.849999999999998
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,2,4,19.8
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,2,6,29.7
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,2,4,19.8
45013,FOLDING SHOE TIDY,2,3,8.850000000000001
84732D,CUTE RABBIT CEATURE SCREEN ,2,11,4.29
90149,SILVER FLOWR PINK SHELL NECKLACE,2,52,335.28000000000003
90151,SILVER/NATURAL SHELL NECKLACE,2,8,68.0
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,2,2,7.5
84731,3 BIRDS CANVAS SCREEN,2,2,2.04
20820,SILVER LOOKING MIRROR,2,5,24.75
90156,RESIN BRACELET W PASTEL BEADS,2,3,14.850000000000001
90157,RIVIERA NECKLACE,2,7,34.65
90159,COTE D'AZURE NECKLACE,2,3,14.850000000000001
21769,VINTAGE POST OFFICE CABINET,2,11,607.6500000000001
20818,GOLD TEDDY BEAR,2,12,20.0
23231,WRAP  VINTAGE DOILEY ,2,100,42.0
90163A,PINK ROSEBUD & PEARL NECKLACE,2,4,30.0
84691,PACK 20 DOLLY PEGS,2,242,174.5
44228,CANNABIS LEAF BEAD CURTAIN,2,36,30.599999999999998
84689,S/2 BEACH HUT TREASURE CHESTS,2,3,9.95
84679,CLASSICAL ROSE TABLE LAMP,2,6,55.7
84675,FROG KING WATERING CAN,2,9,26.55
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,2,3,26.849999999999998
90176E,DIAMANTE NECKLACE GREEN,2,3,22.5
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,2,7,20.650000000000002
90026B,GLASS BEAD HOOP NECKLACE MONTANA,2,2,17.0
23015,CORDIAL JUG,2,6,49.5
85136B,BLUE SHARK HELICOPTER,2,2,15.9
85131B,BEADED CRYSTAL HEART GREEN ON STICK,2,142,120.38
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,2,2,8.5
23390,DOLLY GIRL MINI RUCKSACK,2,8,33.2
23244,CANNISTER VINTAGE LEAF DESIGN,2,12,23.4
35598A,DUSTY PINK CHRISTMAS TREE 60CM,2,9,26.550000000000004
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,2,27,10.260000000000002
85189,HANGING BUTTERFLY  EGG,2,9,7.6499999999999995
90003E,GREEN PAIR HEART HAIR SLIDES,2,8,30.0
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,2,24,50.400000000000006
23107,WHITE WIRE PLANT POT HOLDER,2,16,46.24
23250,ENAMEL BOWL PANTRY,2,24,30.0
84990,60 GOLD AND SILVER FAIRY CAKE CASES,2,2,1.1
22972,CHILDRENS SPACEBOY MUG,2,24,39.6
16169P,WRAP GREEN RUSSIAN FOLKART ,2,50,21.0
90011B,BLACK CRYSTAL DROP EARRINGS,2,7,20.650000000000002
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,2,8,23.6
23252,ENAMEL JUG PANTRY,2,8,30.0
21538,DAIRY MAID  PUDDING BOWL,2,5,18.75
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,2,4,17.0
35597D,PINK/WHITE CHRISTMAS TREE 30CM,2,46,17.479999999999997
21011,GLITTER SNOW PEAR TREE DECORATION,2,18,26.099999999999998
23282,FOLDING MIRROR IVORY ,2,18,14.940000000000001
23380,PACK OF 12 DOILEY TISSUES,2,72,28.08
20906,VINTAGE NOTEBOOK BEAUTY GIRL,2,3,8.850000000000001
35647,VINTAGE BEAD PINK SHADE ,2,13,16.25
21488,RED WHITE SCARF  HOT WATER BOTTLE,2,3,11.850000000000001
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,2,3,19.049999999999997
35598C,WHITE CHRISTMAS TREE 60CM,2,2,5.9
84975,HEART SHAPED MIRROR,2,5,8.45
21836,GINGHAM OVEN GLOVE RED HEART ,2,3,11.25
85047,WHITE BEADED GARLAND STRING 20LIGHT,2,3,19.049999999999997
35909B,PINK FLOWERS RABBIT EASTER,2,8,23.6
23388,WOODLAND MINI RUCKSACK ,2,5,20.75
20861,GOLD COSMETIC BAG PINK STAR,2,2,4.2
84968B,SET OF 16 VINTAGE IVORY CUTLERY,2,2,25.5
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,2,3,17.85
22764,"RUSTIC WOODEN CABINET, GLASS DOORS",2,3,74.85
90012B,BLACK DROP CRYSTAL NECKLACE,2,12,35.400000000000006
23281,FOLDING MIRROR RED  ,2,18,14.940000000000001
23437,GIFT BAG LARGE 50'S CHRISTMAS,2,24,30.0
16202A,PASTEL PINK PHOTO ALBUM ,2,7,3.5
16043,POP ART PUSH DOWN RUBBER ,2,98,11.759999999999998
85017A,ENVELOPE 50 ROMANTIC IMAGES,2,6,5.1
21681,GIANT MEDINA STAMPED METAL BOWL ,2,2,19.9
90014C,SILVER/BLACK ORBIT NECKLACE,2,3,29.849999999999998
90023,FILIGREE DIAMANTE EARRINGS,2,8,34.0
16202B,PASTEL BLUE PHOTO ALBUM ,2,29,14.5
72783,BLACK SIL'T SQU CANDLE PLATE ,2,16,33.6
35816P,"ACRYLIC JEWEL ANGEL,PINK",2,78,29.64
90019B,GOLD M.O.P ORBIT BRACELET,2,2,9.9
90024B,NEW BAROQUE B'FLY NECKLACE RED,2,4,34.0
62097B,BLUE STRIPES SHOULDER BAG,2,9,7.470000000000001
20910,VINTAGE PHOTO ALBUM PARIS DAYS,2,8,50.8
85092,CANDY SPOT TEA COSY,2,27,40.05
35645,VINTAGE BEAD PINK JEWEL BOX,2,4,17.0
16244B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,2,7,7.85
47574B,ENGLISH ROSE SCENTED HANGING HEART,2,4,17.0
90014B,GOLD M.O.P. ORBIT NECKLACE,2,2,5.9
16206B,RED PURSE WITH PINK HEART,2,7,8.75
23396,BUTTERFLY CUSHION COVER,2,8,30.0
62094B,TURQ ICE CREAM BUM BAG ,2,13,33.15
23145,ZINC T-LIGHT HOLDER STARS LARGE,2,24,22.8
71495A,CD WALL TIDY BLUE OFFICE,2,96,34.56
84620,BLUE GINGHAM ROSE CUSHION COVER,1,2,11.9
84705C,PINK FLOCK PHOTO FRAME ,1,12,15.0
90181A,AMBER GLASS/SHELL/PEARL NECKLACE,1,1,8.95
23106,ZINC PLANT POT HOLDER,1,8,23.12
90182C,BLACK 3 BEAD DROP EARRINGS,1,6,17.700000000000003
16161M,WRAP  PINK FLOCK,1,25,10.5
90183C,BLACK DROP EARRINGS W LONG BEADS,1,1,2.95
84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,1,1,4.65
23104,IVORY PANTRY HANGING LAMP ,1,2,25.0
20703,BLUE PADDED SOFT MOBILE,1,1,4.25
21839,MUMMY MOUSE RED GINGHAM RIBBON,1,1,5.45
90163B,WHITE ROSEBUD & PEARL NECKLACE,1,2,15.0
84201C,HAPPY BIRTHDAY CARD TEDDY/CAKE,1,5,0.95
23212,PAINTED HEART WREATH WITH BELL,1,12,15.0
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,1,2,11.9
22351,DOTCOMGIFTSHOP TEA TOWEL,1,12,19.8
85031B,BLOSSOM IMAGES SCRAP BOOK SET,1,1,4.95
90177A,CLASSIC DIAMANTE EARRINGS JET,1,6,17.700000000000003
82615,PINK MARSHMALLOW SCARF KNITTING KIT,1,36,91.8
23342,MINT DINER CLOCK,1,2,17.0
90176A,CLASSIC DIAMANTE NECKLACE JET,1,2,15.0
35916B,BLUE FELT HANGING HEART WITH FLOWER,1,6,5.1
90176B,DIAMANTE NECKLACE BLACK ,1,2,15.0
22199,FRYING PAN RED POLKADOT ,1,1,4.25
90169,DAISY HAIR COMB,1,6,15.3
23214,BELL HEART ANTIQUE GOLD,1,12,24.96
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,1,1,2.1
21655,HANGING RIDGE GLASS T-LIGHT HOLDER,1,36,60.84
90179C,BLACK FINE BEAD NECKLACE W TASSEL,1,1,5.95
84016,FLAG OF ST GEORGE CAR FLAG,1,25,10.5
90177E,DROP DIAMANTE EARRINGS GREEN,1,6,17.700000000000003
17107D,FLOWER FAIRY 5 SUMMER DRAW LINERS,1,6,15.3
90168,2 DAISIES HAIR COMB,1,6,17.700000000000003
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,1,1,11.95
23071,MARIE ANTOIENETT TRINKET BOX GOLD,1,1,12.5
90167,BEADED LOVE HEART JEWELLERY SET,1,10,8.5
85031C,CURIOUS IMAGES SCRAP BOOK SET,1,3,14.85
90165B,WHITE ROSEBUD  PEARL EARRINGS,1,1,2.55
90176C,DIAMANTE NECKLACE,1,2,15.0
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,1,2,17.0
90187B,GREEN DROP EARRINGS W BEAD CLUSTER,1,4,13.4
84387A,BIRD ON BRANCH CANVAS SCREEN,1,11,21.45
20725,LUNCH BAG RED SPOTTY,1,200,290.0
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,1,72,20.88
23540,"WALL ART , THE MAGIC FOREST ",1,2,13.9
23253,16 PC CUTLERY SET PANTRY DESIGN,1,4,63.8
35817P,PINK ACRYLIC JEWEL SNOWFLAKE,1,12,4.5600000000000005
90212B,JET BLACK LAS VEGAS BRACELET ROUND,1,3,11.25
23131,MISELTOE HEART WREATH CREAM,1,240,996.0
22125,UNION JACK HOT WATER BOTTLE ,1,4,23.8
22145,CHRISTMAS CRAFT HEART STOCKING ,1,30,63.0
23366,SET 12 COLOURING PENCILS DOILEY,1,1,0.65
62096B,PURPLE/TURQ FLOWERS HANDBAG,1,2,2.5
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",1,6,15.3
90214O,"LETTER ""O"" BLING KEY RING",1,12,3.4799999999999995
90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,1,6,17.700000000000003
23530,"WALL ART,ONLY ONE PERSON ",1,6,29.700000000000003
