StockCode,Description,Total_Quantity_Sold,Total_Revenue,Number_of_Orders,Unique_Customers
90177C,DROP DIAMANTE EARRINGS CRYSTAL,13,38.35,3,3
85089,CANDY SPOT BUNNY,13,38.35,5,5
16207A,PINK STRAWBERRY HANDBAG ,13,38.35,5,4
84925D,LA PALMIERA WALL THERMOMETER,15,38.25,10,8
90101,WHITE FRANGIPANI NECKLACE,15,38.25,4,3
85086A,CANDY SPOT HEART DECORATION,45,38.25,8,8
84617,NEW BAROQUE BLACK BOXES,3,38.25,3,3
84907,PINK YELLOW PATCH CUSHION COVER,5,38.25,3,3
21392,RED POLKADOT PUDDING BOWL,32,38.13,6,5
23038,T-LIGHT HOLDER SILVER SAUCER,41,38.03,6,4
81952B,ROUND BLUE CLOCK WITH SUCKER,200,38.0,9,9
84033,FLAG OF ST GEORGE ,23,37.95,7,7
84809B,PINK CHRYSANTHEMUMS ART FLOWER,18,37.8,1,1
20700,GREEN CAT FLORAL CUSHION COVER ,10,37.5,4,4
90002D,FLOWER BURST SILVER RING CRYSTAL,10,37.5,6,5
23043,PAPER LANTERN 9 POINT HOLLY STAR 40,6,37.5,3,3
90072,RUBY DROP CHANDELIER EARRINGS,10,37.5,3,2
72709,IVORY SCULPTED RND CANDLE ,44,37.4,7,4
47420,ASSORTED COLOUR SUCTION CUP HOOK,196,37.24,13,11
22837,HOT WATER BOTTLE BABUSHKA LARGE,8,37.2,1,1
84751B,BLACK MEDIUM GLASS CAKE STAND,17,37.11,8,8
71510,SQUARE METAL CANDLEHOLDER BASE,52,36.52,8,5
17090D,VANILLA INCENSE 40 CONES IN TIN,29,36.25,12,6
90210A,GREY ACRYLIC FACETED BANGLE,26,35.9,3,3
85216,ASSORTED CAKES FRIDGE MAGNETS,55,35.75,8,6
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,14,35.7,3,3
35911B,PINK/FLOWER RABBIT EGG WARMER ,17,35.7,4,4
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,6,35.7,4,4
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,12,35.4,6,6
90012B,BLACK DROP CRYSTAL NECKLACE,12,35.4,2,2
90202D,PINK ENAMEL FLOWER HAIR TIE,12,35.4,2,2
20661,BLUE POLKADOT PURSE ,9,35.07,5,3
72369A,PINK CLEAR GLASS CANDLE PLATE,28,35.0,3,3
23196,LEAVES MAGNETIC  SHOPPING LIST,24,34.8,2,2
90049,IVORY GOLD METAL BAG CHARM,5,34.77,3,2
90214K,"LETTER ""K"" BLING KEY RING",47,34.75,12,6
79063D,"RETRO PILL BOX , REVOLUTIONARY",188,34.72,10,9
90157,RIVIERA NECKLACE,7,34.65,2,2
71495A,CD WALL TIDY BLUE OFFICE,96,34.56,2,2
84226,HEN HOUSE W FAMILY IN BARN & NEST,49,34.51,9,9
20827,GOLD APERITIF GLASS,88,34.32,2,1
22407,MONEY BOX FIRST AID DESIGN,43,34.32,10,9
84251G,"GREETING CARD, OVERCROWDED POOL.",180,34.2,15,15
84922,PINK BUTTERFLY WASHBAG,8,34.0,5,5
90018B,GOLD M.O.P ORBIT DROP EARRINGS,8,34.0,5,5
90023,FILIGREE DIAMANTE EARRINGS,8,34.0,4,2
90024B,NEW BAROQUE B'FLY NECKLACE RED,4,34.0,2,2
84873A,FUNKY FLOWER PICNIC BAG FOR 4,2,33.9,2,2
20980,36 PENCILS TUBE POSY,27,33.75,11,10
90087,CRYSTAL SEA HORSE PHONE CHARM,90,33.66,8,4
81950B,FLOWER BLUE CLOCK WITH SUCKER,116,33.64,8,8
72783,BLACK SIL'T SQU CANDLE PLATE ,16,33.6,2,2
23390,DOLLY GIRL MINI RUCKSACK,8,33.2,2,2
37423,WHITE WITH BLACK CATS PLATE,78,33.18,3,3
84906,PINK BUTTERFLY CUSHION COVER,17,33.15,4,3
90094,NECKLACE+BRACELET SET FRUIT SALAD ,13,33.15,12,12
62094B,TURQ ICE CREAM BUM BAG ,13,33.15,3,2
17109D,FLOWER FAIRY INCENSE BOUQUET,61,32.35,5,4
84824,DANISH ROSE UMBRELLA STAND,2,31.9,2,2
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",4,31.8,1,1
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",4,31.8,2,2
23366,SET 12 COLOUR PENCILS DOILEY,48,31.2,3,3
37444A,YELLOW BREAKFAST CUP AND SAUCER,47,31.13,14,9
79406,FROSTED WHITE BASE ,140,30.8,6,6
22937,BAKING MOULD CHOCOLATE CUP CAKES,12,30.6,2,2
22937,BAKING MOULD CUPCAKE CHOCOLATE,12,30.6,1,1
44228,CANNABIS LEAF BEAD CURTAIN,36,30.6,2,2
85018D,YULETIDE IMAGES S/6 PAPER BOXES,12,30.6,7,6
37444C,PINK BREAKFAST CUP AND SAUCER ,19,30.45,7,5
22953,BIRTHDAY BANNER TAPE,24,30.0,1,1
90022,EDWARDIAN DROP EARRINGS JET BLACK,8,30.0,4,4
90003E,GREEN PAIR HEART HAIR SLIDES,8,30.0,2,2
90163A,PINK ROSEBUD & PEARL NECKLACE,4,30.0,2,2
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,24,30.0,7,7
35610B,BLACK CHRISTMAS FLOCK DROPLET ,24,30.0,1,1
23396,BUTTERFLY CUSHION COVER,8,30.0,2,2
23250,ENAMEL BOWL PANTRY,24,30.0,2,2
23252,ENAMEL JUG PANTRY,8,30.0,2,2
23437,GIFT BAG LARGE 50'S CHRISTMAS,24,30.0,2,2
35610C,WHITE CHRISTMAS FLOCK DROPLET ,24,30.0,1,1
21486,PINK HEART DOTS HOT WATER BOTTLE,8,30.0,4,4
21310,CAPIZ CHANDELIER,1,29.95,1,1
21667,GLASS CAKE COVER AND PLATE,2,29.9,1,1
90014C,SILVER/BLACK ORBIT NECKLACE,3,29.85,2,2
90180B,PURPLE AMETHYST NECKLACE W TASSEL,3,29.85,3,3
90136,PALE PINK/AMETHYST STONE NECKLACE,3,29.85,2,2
84251B,"GREETING CARD, STICKY GORDON",157,29.83,14,12
90211A,DIAMOND LAS VEGAS NECKLACE 45CM,5,29.75,3,3
22597,CHRISTMAS MUSICAL ZINC HEART ,35,29.75,5,5
21040,MODERN VINTAGE COTTON SHOPPING BAG,22,29.7,8,8
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,6,29.7,2,2
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,6,29.7,1,1
90206A,GOLD DIAMANTE STAR BROOCH,6,29.7,3,2
21757,LIGHTHOUSE PRINTED METAL SIGN,6,29.7,3,3
23530,"WALL ART,ONLY ONE PERSON ",6,29.7,1,1
35816P,"ACRYLIC JEWEL ANGEL,PINK",78,29.64,2,2
17136A,BLUE STONES ON WIRE FOR CANDLE,352,29.59,17,16
90162D,ANT SILVER PURPLE BOUDICCA RING,10,29.5,5,3
90067A,PINK VINTAGE VICTORIAN EARRINGS,10,29.5,3,3
84465,15 PINK FLUFFY CHICKS IN BOX,10,29.5,7,7
82605,OLD DOC RUSSEL METAL SIGN,14,29.4,3,3
20670,VIP HOLIDAY PURSE,8,29.28,6,5
85030,FRENCH CHATEAU OVAL PLATTER,15,29.25,6,6
90214L,"LETTER ""L"" BLING KEY RING",51,29.19,5,4
35913B,WHITE/PINK CHICK EASTER DECORATION,34,28.9,9,8
17165D,ASS COL LARGE SAND FROG P'WEIGHT,27,28.35,7,6
23380,PACK OF 12 DOILEY TISSUES,72,28.08,2,2
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,31,27.91,9,7
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,6,27.9,3,3
90131,PINK/AMETHYST/GOLD NECKLACE,4,27.8,1,1
90214E,"LETTER ""E"" BLING KEY RING",41,27.25,8,6
90116,FRUIT SALAD BAG CHARM,16,27.04,3,3
23702,High Resolution Image,4,27.0,3,3
79323P,PINK CHERRY LIGHTS,4,27.0,1,1
84199,GLOW IN DARK DOLPHINS,128,26.88,28,28
44235,ASSORTED COLOURED CIRCLE MOBILE ,64,26.88,7,6
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,3,26.85,2,2
84675,FROG KING WATERING CAN,9,26.55,2,2
90130B,TURQ STONE/CRYSTAL EARRINGS,9,26.55,3,3
35598A,DUSTY PINK CHRISTMAS TREE 60CM,9,26.55,2,2
84539,KNITTED RABBIT DOLL ,16,26.4,1,1
90205A,LARGE MINT DIAMANTE HAIRSLIDE,16,26.4,6,6
72140E,BEST DAD CANDLE LETTERS,31,26.35,8,8
90064A,WHITE VINTAGE CRYSTAL EARRINGS,7,26.25,3,3
90144,SILVER DROP EARRINGS WITH FLOWER,7,26.25,3,3
85017C,ENVELOPE 50 CURIOUS IMAGES,49,26.17,10,10
21011,GLITTER SNOW PEAR TREE DECORATION,18,26.1,2,2
84510E,SET OF 4 GREEN CAROUSEL COASTERS,25,26.05,9,9
90214S,"LETTER ""S"" BLING KEY RING",40,26.0,6,5
90214D,"LETTER ""D"" BLING KEY RING",39,25.71,7,5
84706D,CHERRY BLOSSOM TABLE CLOCK ,6,25.7,3,3
84840,SWEETHEART CARRY-ALL BASKET,3,25.5,3,3
90029,NEW BAROQUE SMALL NECKLACE BLACK,3,25.5,2,2
84968B,SET OF 16 VINTAGE IVORY CUTLERY,2,25.5,2,2
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,3,25.5,3,3
90018C,SILVER BLACK ORBIT DROP EARRINGS,6,25.5,3,3
90208,PAIR OF PINK FLOWER CLUSTER SLIDE,10,25.5,4,4
90026C,GLASS BEAD HOOP NECKLACE GREEN,3,25.5,2,2
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,15,25.35,3,3
35910B,PINK FLOWERS RABBIT EASTER,13,25.35,3,3
23104,IVORY PANTRY HANGING LAMP ,2,25.0,1,1
23214,BELL HEART ANTIQUE GOLD,12,24.96,1,1
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,19,24.9,3,3
23240,SET OF 4 KNICK KNACK TINS  DOILEY ,6,24.9,1,1
90043,COPPER AND BRASS BAG CHARM,4,24.81,2,2
20820,SILVER LOOKING MIRROR,5,24.75,2,2
20778,GARDEN PATH NOTEBOOK ,15,24.75,8,8
84548,CROCHET BEAR RED/BLUE  KEYRING,15,24.75,3,3
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,5,24.75,2,2
84854,GIRLY PINK TOOL SET,5,24.75,1,1
37468,HARDMAN MUG 3 ASSORTED,63,24.57,12,11
90040C,MURANO STYLE GLASS BRACELET GOLD,7,24.5,3,3
79144C,PAINTED LIGHTBULB RAINBOW DESIGN,63,24.06,6,5
84993B,75 BLACK PETIT FOUR CASES,57,23.94,17,16
22125,UNION JACK HOT WATER BOTTLE ,4,23.8,1,1
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,4,23.8,2,2
21357,TOAST ITS - DINOSAUR,19,23.75,10,9
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,8,23.6,2,2
21336,GOLD WASHBAG,8,23.6,3,3
35909A,RABBIT EASTER DECORATION,8,23.6,3,3
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,8,23.6,6,6
90014A,SILVER M.O.P. ORBIT NECKLACE,8,23.6,3,3
35909B,PINK FLOWERS RABBIT EASTER,8,23.6,2,2
90129D,AMBER GLASS TASSLE BAG CHARM,8,23.6,2,2
23244,CANNISTER VINTAGE LEAF DESIGN,12,23.4,2,2
84522,PINK PARTY SUNGLASSES,12,23.4,6,6
22246,"GARLAND, MAGIC GARDEN 1.8M",12,23.4,1,1
23106,ZINC PLANT POT HOLDER,8,23.12,1,1
85195,HANGING HEART BASKET,11,23.1,3,3
85206B,PINK FELT EASTER EGG BASKET,14,23.1,4,4
23145,ZINC T-LIGHT HOLDER STARS LARGE,24,22.8,2,2
90038B,GLASS AND PAINTED BEADS BRACELET OL,6,22.5,1,1
90176E,DIAMANTE NECKLACE GREEN,3,22.5,2,2
90212C,PURPLE LAS VEGAS BRACELET ROUND,6,22.5,2,2
90038A,GLASS AND PAINTED BEADS BRACELET TO,6,22.5,1,1
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,6,22.5,3,3
90038C,GLASS AND BEADS BRACELET IVORY,6,22.5,1,1
20701,PINK CAT FLORAL CUSHION COVER ,6,22.5,3,3
90039B,FIRE POLISHED GLASS BRACELET MONTAN,6,22.5,1,1
90039A,FIRE POLISHED GLASS BRACELET RED,6,22.5,1,1
90214M,"LETTER ""M"" BLING KEY RING",27,22.23,5,3
84306,S/3 PINK SQUARE PLANTERS ROSES,2,21.9,2,2
90035C,"PEARL & SHELL 42""NECKL. IVORY",2,21.5,1,1
84387A,BIRD ON BRANCH CANVAS SCREEN,11,21.45,1,1
20695,FLORAL BLUE MONSTER,5,21.25,4,4
79191D,RETRO PLASTIC DAISY TRAY,25,21.25,7,7
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,5,21.25,3,3
90040A,MURANO STYLE GLASS BRACELET RED,6,21.0,2,2
16169P,WRAP GREEN RUSSIAN FOLKART ,50,21.0,2,2
23692,WRAP A PRETTY THANK YOU,50,21.0,2,2
23691,KEEP CALM BIRTHDAY WRAP,50,21.0,2,2
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,72,20.88,1,1
90195B,BLACK GEMSTONE BRACELET,3,20.85,3,3
23388,WOODLAND MINI RUCKSACK ,5,20.75,2,2
90129A,PINK GLASS TASSLE BAG CHARM ,7,20.65,3,3
90202C,GREEN ENAMEL FLOWER HAIR TIE,7,20.65,2,2
90011B,BLACK CRYSTAL DROP EARRINGS,7,20.65,2,2
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,7,20.65,2,2
90202B,WHITE ENAMEL FLOWER HAIR TIE,7,20.65,2,2
90103,PURPLE FRANGIPANI NECKLACE,8,20.4,2,2
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,8,20.4,3,3
90085,CRYSTAL STILETTO PHONE CHARM,24,20.4,2,2
90093,CLEAR CRYSTAL STAR PHONE CHARM,47,20.39,6,5
20818,GOLD TEDDY BEAR,12,20.0,2,2
21681,GIANT MEDINA STAMPED METAL BOWL ,2,19.9,2,2
22776,"CAKESTAND, 3 TIER, LOVEHEART",2,19.9,1,1
85024C,PINK SMALL JEWELLED PHOTOFRAME,12,19.8,9,8
23029,DOORKNOB CRACKED GLAZE GREEN,12,19.8,2,2
90138,WHITE/PINK MINI CRYSTALS NECKLACE,4,19.8,1,1
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,4,19.8,2,2
90019C,SILVER BLACK ORBIT BRACELET,4,19.8,3,3
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,4,19.8,2,2
23249,ENAMEL DINNER PLATE PANTRY,12,19.8,1,1
22351,DOTCOMGIFTSHOP TEA TOWEL,12,19.8,1,1
23031,DOORKNOB CRACKED GLAZE PINK,12,19.8,2,2
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,68,19.72,2,2
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,10,19.5,4,4
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",52,19.4,4,4
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,3,19.05,2,2
85047,WHITE BEADED GARLAND STRING 20LIGHT,3,19.05,2,2
72051S,BAG OF SILVER STONES,45,18.9,5,5
90214I,"LETTER ""I"" BLING KEY RING",25,18.77,3,3
21416,CLAM SHELL LARGE,5,18.75,4,4
23056,CRYSTAL CHANDELIER T-LIGHT HOLDER,3,18.75,1,1
21538,DAIRY MAID  PUDDING BOWL,5,18.75,2,2
21018,BIRD BOX CHRISTMAS TREE DECORATION,22,18.7,4,4
90214Y,"LETTER ""Y"" BLING KEY RING",61,18.65,3,3
90214G,"LETTER ""G"" BLING KEY RING",34,18.5,7,5
35607B,BLACK FEATHER CHRISTMAS DECORATION,96,18.24,7,7
72821,CUPID SCENTED CANDLE IN GLASS,11,18.15,4,4
23079, TOADSTOOL BEDSIDE LIGHT ,2,17.9,1,1
90074,BLACK DIAMOND CLUSTER NECKLACE,2,17.9,1,1
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,3,17.85,3,3
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,3,17.85,2,2
90179A,AMBER FINE BEAD NECKLACE W TASSEL,3,17.85,2,2
90060D,FIRE POLISHED GLASS NECKL BRONZE,3,17.85,3,3
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,7,17.85,2,2
21661,VINTAGE GLASS TEA CADDY,3,17.85,3,3
90123D,WHITE HEART OF GLASS BRACELET,3,17.85,2,2
90190B,GOLD/AMBER DROP EARRINGS W LEAF,6,17.7,1,1
90168,2 DAISIES HAIR COMB,6,17.7,1,1
90177E,DROP DIAMANTE EARRINGS GREEN,6,17.7,1,1
90177A,CLASSIC DIAMANTE EARRINGS JET,6,17.7,1,1
90162A,ANT SILVER TURQUOISE BOUDICCA RING,6,17.7,1,1
90129E,PURPLE GLASS TASSLE BAG CHARM,6,17.7,1,1
20935,ROUND CACTUS CANDLE,6,17.7,4,4
90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,6,17.7,1,1
90182C,BLACK 3 BEAD DROP EARRINGS,6,17.7,1,1
20664,TROPICAL HOLIDAY PURSE ,6,17.7,3,3
90202A,PURPLE ENAMEL FLOWER HAIR TIE,6,17.7,1,1
79331,PINK FLOCK GLASS CANDLEHOLDER,26,17.5,3,3
35597D,PINK/WHITE CHRISTMAS TREE 30CM,46,17.48,2,2
23236,STORAGE TIN VINTAGE DOILEY ,6,17.34,1,1
22963,JAM JAR WITH BLUE LID,24,17.28,1,1
90214J,"LETTER ""J"" BLING KEY RING",23,17.23,5,3
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,40,17.16,16,16
35916A,YELLOW FELT HANGING HEART W FLOWER,20,17.0,3,3
47574B,ENGLISH ROSE SCENTED HANGING HEART,4,17.0,2,2
90026A,GLASS BEAD HOOP NECKLACE BLACK,2,17.0,1,1
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,2,17.0,1,1
23342,MINT DINER CLOCK,2,17.0,1,1
90026B,GLASS BEAD HOOP NECKLACE MONTANA,2,17.0,2,2
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,2,17.0,1,1
35645,VINTAGE BEAD PINK JEWEL BOX,4,17.0,3,2
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,2,17.0,1,1
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,4,17.0,2,2
22777,GLASS BELL JAR LARGE,2,17.0,1,1
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,31,16.77,12,12
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,10,16.5,3,3
35647,VINTAGE BEAD PINK SHADE ,13,16.25,2,2
16248B,BLUE HOLE PUNCH,13,16.25,7,7
23502,PLAYING CARDS VINTAGE DOILEY ,13,16.25,2,2
84562A,PINK/WHITE RIBBED MELAMINE JUG,2,15.9,2,2
85136B,BLUE SHARK HELICOPTER,2,15.9,2,2
84795C,OCEAN STRIPE HAMMOCK ,2,15.9,1,1
22778,GLASS BELL JAR SMALL,4,15.8,1,1
21461,BLUE EASTER EGG HUNT START POST,8,15.6,4,4
78034B,BLUE NETTING STORAGE HANGER,8,15.6,6,6
20816,GOLD FLOWER CUSHION COVER ,8,15.6,2,1
17107D,FLOWER FAIRY 5 SUMMER DRAW LINERS,6,15.3,1,1
22932,BAKING MOULD TOFFEE CUP  CHOCOLATE,6,15.3,1,1
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",6,15.3,1,1
90037B,TINY CRYSTAL BRACELET GREEN,6,15.3,1,1
90076,MONTANA DIAMOND CLUSTER EARRINGS,6,15.3,1,1
44092C,PURPLE/COPPER HANGING LAMPSHADE,18,15.3,6,5
90118,PINK DAISY BAG CHARM,6,15.3,1,1
90169,DAISY HAIR COMB,6,15.3,1,1
72024U,LILAC VOTIVE CANDLE,72,15.12,3,3
90214H,"LETTER ""H"" BLING KEY RING",22,15.02,6,4
90176A,CLASSIC DIAMANTE NECKLACE JET,2,15.0,1,1
90176B,DIAMANTE NECKLACE BLACK ,2,15.0,1,1
23212,PAINTED HEART WREATH WITH BELL,12,15.0,1,1
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,4,15.0,2,1
23449,SET OF 6 EASTER RAINBOW CHICKS,12,15.0,1,1
23251,ENAMEL MUG PANTRY,12,15.0,1,1
90069,RUBY GLASS CLUSTER NECKLACE,2,15.0,1,1
90176C,DIAMANTE NECKLACE,2,15.0,1,1
84462,3 PINK HEN+CHICKS IN BASKET,12,15.0,6,6
90163B,WHITE ROSEBUD & PEARL NECKLACE,2,15.0,1,1
84705C,PINK FLOCK PHOTO FRAME ,12,15.0,1,1
90078,PINK/WHITE GLASS DEMI CHOKER,2,15.0,1,1
84877A,PINK ROUND COMPACT MIRROR,12,15.0,1,1
84415A,PINK FLOCK SUEDE CUSHION COVER ,12,15.0,2,2
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,2,15.0,2,2
23282,FOLDING MIRROR IVORY ,18,14.94,2,2
23281,FOLDING MIRROR RED  ,18,14.94,2,2
90156,RESIN BRACELET W PASTEL BEADS,3,14.85,2,2
85031C,CURIOUS IMAGES SCRAP BOOK SET,3,14.85,1,1
90197B,BLACK GLASS BRACELET W HEART CHARMS,3,14.85,1,1
90159,COTE D'AZURE NECKLACE,3,14.85,2,2
84989A,75 GREEN FAIRY CAKE CASES,27,14.85,17,16
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,9,14.85,3,3
90048,GREEN WITH METAL BAG CHARM,3,14.85,1,1
90046,WHITE WITH METAL BAG CHARM,3,14.85,1,1
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,3,14.85,1,1
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,9,14.85,3,3
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,3,14.85,1,1
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,5,14.75,4,4
84593,CROCHET ROSE DES CLOTHES HANGER,5,14.75,1,1
16202B,PASTEL BLUE PHOTO ALBUM ,29,14.5,2,2
85084,HOLLY TOP CHRISTMAS STOCKING,17,14.45,6,6
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,33,14.43,14,14
47593A,CAROUSEL PONIES BABY BIB,33,14.37,12,10
62043B,BLUE CHECK BAG W HANDLE 34X20CM,17,14.11,5,5
90040B,MURANO STYLE GLASS BRACELET BLACK,4,14.0,2,2
23540,"WALL ART , THE MAGIC FOREST ",2,13.9,1,1
90083,CRYSTAL CZECH CROSS PHONE CHARM,19,13.69,4,2
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,36,13.68,3,2
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,23,13.65,8,8
84745B,BLUE HANGING GINGHAM EASTER HEN,32,13.44,5,5
84745A,PINK HANGING GINGHAM EASTER HEN,32,13.44,5,5
90187B,GREEN DROP EARRINGS W BEAD CLUSTER,4,13.4,1,1
23271,CHRISTMAS TABLE CANDLE SILVER SPIKE,16,13.28,1,1
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,8,13.2,1,1
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,8,13.2,3,3
22952,72 CAKE CASES VINTAGE CHRISTMAS,24,13.2,1,1
84388,WISE MAN STAR SHAPE EGG PAN,24,13.14,6,6
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,1,12.75,1,1
18097A,PINK TALL PORCELAIN T-LIGHT HOLDER ,5,12.75,4,4
90199B,5 STRAND GLASS NECKLACE AMETHYST,2,12.7,1,1
90199D,5 STRAND GLASS NECKLACE AMBER,2,12.7,2,2
84415B,BLUE FLOCK CUSHION COVER ,6,12.5,2,2
20671,BLUE TEATIME PRINT BOWL ,10,12.5,2,2
23071,MARIE ANTOIENETT TRINKET BOX GOLD,1,12.5,1,1
79329,PINK FLOCK GLASS CANDLEHOLDER,12,12.18,2,2
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,1,11.95,1,1
90021,LASER CUT MULTI STRAND NECKLACE,1,11.95,1,1
84620,BLUE GINGHAM ROSE CUSHION COVER,2,11.9,1,1
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,14,11.9,5,4
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,2,11.9,1,1
21488,RED WHITE SCARF  HOT WATER BOTTLE,3,11.85,2,2
20666,ECONOMY HOLIDAY PURSE,4,11.8,4,4
90027A,GLASS BEAD HOOP EARRINGS BLACK,4,11.8,1,1
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,4,11.8,1,1
37444B,BLUE BREAKFAST CUP AND SAUCER ,4,11.8,3,2
90186A,AMETHYST HOOP EARRING FLORAL LEAF,4,11.8,3,3
35818B,"ACRYLIC JEWEL ICICLE, BLUE",31,11.78,3,3
16043,POP ART PUSH DOWN RUBBER ,98,11.76,2,2
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,3,11.69,3,3
20663,QUEEN OF THE SKIES HOLIDAY PURSE ,3,11.69,3,3
72798C,SET/4 GARDEN ROSE DINNER CANDLE,7,11.55,3,3
71050,SMALL SINGLE FLAME CANDLE HOLDER,33,11.55,6,5
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,27,11.34,9,9
16207B,PINK HEART RED HANDBAG,4,11.31,3,3
23299,"FOOD COVER WITH BEADS , SET 2 SIZES",3,11.25,1,1
84746,PINK EASTER HENS+FLOWER,3,11.25,1,1
21836,GINGHAM OVEN GLOVE RED HEART ,3,11.25,2,2
90212B,JET BLACK LAS VEGAS BRACELET ROUND,3,11.25,1,1
16162L,THE KING GIFT BAG,17,11.05,6,5
90214P,"LETTER ""P"" BLING KEY RING",28,11.0,6,4
16162M,THE KING GIFT BAG 25x24x12cm,26,10.92,7,6
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,28,10.92,3,3
79026B,"S/4 ICON COASTER,ELVIS LIVES",25,10.61,9,7
16169N,WRAP BLUE RUSSIAN FOLKART,25,10.5,1,1
84016,FLAG OF ST GEORGE CAR FLAG,25,10.5,1,1
16161M,WRAP  PINK FLOCK,25,10.5,1,1
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,27,10.26,2,2
35958,FOLKART ZINC STAR CHRISTMAS DEC,12,10.2,3,3
85109,PINK BOUDOIR T-LIGHT HOLDER,12,10.2,1,1
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,12,10.2,4,4
37471,MULTICOLOUR POLKADOT PLATE,12,10.2,1,1
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,24,10.08,6,6
90214N,"LETTER ""N"" BLING KEY RING",18,10.02,5,3
23086,ZINC STAR T-LIGHT HOLDER ,8,10.0,1,1
35610A,PINK CHRISTMAS FLOCK DROPLET ,8,10.0,1,1
21226,POCKET MIRROR WOODLAND,8,10.0,4,4
84689,S/2 BEACH HUT TREASURE CHESTS,3,9.95,2,2
90019B,GOLD M.O.P ORBIT BRACELET,2,9.9,2,2
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,6,9.9,1,1
90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,6,9.9,3,3
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,6,9.9,1,1
44242A,LILAC FEATHERS CURTAIN,12,9.48,1,1
23441,HAND PAINTED HANGING EASTER EGG,22,9.24,3,3
35809B,ENAMEL BLUE RIM TEA CONTAINER,8,9.18,3,3
90181A,AMBER GLASS/SHELL/PEARL NECKLACE,1,8.95,1,1
84773,RED ROSE AND LACE C/COVER,3,8.85,1,1
20906,VINTAGE NOTEBOOK BEAUTY GIRL,3,8.85,2,2
