Orders,Total_Spend,Avg_Order_Value,Total_Items,First_Purchase,Last_Purchase,Unique_Products,Customer_Lifetime_Days,Recency_Days,Customer_Type
3,1493.73,30.48,679,2023-02-22 11:46:00,2023-09-15 12:40:00,41,205,85,Regular
2,1312.14,30.51,771,2023-09-08 12:16:00,2023-10-24 14:25:00,38,46,45,Regular
4,781.78,17.77,272,2023-09-25 12:15:00,2023-12-05 12:09:00,37,70,4,Regular
6,889.93,17.11,597,2022-12-17 13:57:00,2023-10-20 10:47:00,50,306,50,Frequent
1,195.36,17.76,118,2023-11-21 14:49:00,2023-11-21 14:49:00,11,0,17,Regular
1,270.9,18.06,186,2023-11-09 13:30:00,2023-11-09 13:30:00,15,0,29,Regular
3,583.43,8.1,243,2023-10-04 11:36:00,2023-12-01 14:09:00,63,58,7,Regular
3,1838.61,8.59,1978,2023-06-07 13:19:00,2023-11-11 10:45:00,182,156,28,Regular
20,8694.26,34.5,6673,2022-12-02 10:17:00,2023-12-07 09:32:00,88,369,2,VIP
2,920.1,57.51,176,2023-01-18 08:46:00,2023-10-30 11:42:00,15,285,40,Regular
4,1258.08,5.52,820,2022-12-06 12:55:00,2023-11-28 13:06:00,166,357,10,Regular
1,71.0,10.14,108,2023-11-08 17:09:00,2023-11-08 17:09:00,7,0,30,Regular
3,95.85,31.95,69,2023-07-05 09:31:00,2023-10-25 13:47:00,2,112,44,Regular
3,357.77,39.75,235,2022-12-01 15:45:00,2023-10-10 09:06:00,8,312,60,Regular
2,154.83,38.71,97,2022-12-05 12:47:00,2023-06-07 14:28:00,4,184,184,At Risk
6,877.56,5.93,416,2023-01-26 14:19:00,2023-09-22 12:24:00,110,238,78,Frequent
2,716.0,358.0,400,2023-04-17 10:57:00,2023-08-21 11:06:00,1,126,110,Regular
1,146.87,13.35,146,2023-10-07 08:49:00,2023-10-07 08:49:00,11,0,63,Regular
2,380.35,17.29,235,2023-07-08 09:38:00,2023-11-28 10:23:00,19,143,11,Regular
3,1030.14,36.79,750,2022-12-15 13:21:00,2023-09-14 14:34:00,24,273,85,Regular
3,745.52,24.85,410,2023-02-25 10:10:00,2023-11-23 15:14:00,28,271,15,Regular
2,433.53,15.48,229,2023-02-01 12:27:00,2023-04-08 11:23:00,27,65,245,At Risk
1,1267.32,16.9,656,2023-09-13 12:49:00,2023-09-13 12:49:00,75,0,87,Regular
1,112.4,5.11,28,2023-11-09 13:50:00,2023-11-09 13:50:00,22,0,29,Regular
1,449.73,29.98,181,2023-07-25 10:19:00,2023-07-25 10:19:00,15,0,137,Regular
3,1071.49,15.53,927,2022-12-14 11:43:00,2023-11-13 11:21:00,59,333,26,Regular
5,1036.58,10.69,990,2023-04-06 14:53:00,2023-12-07 12:26:00,74,244,2,Regular
4,1735.18,17.01,998,2023-03-18 14:53:00,2023-11-07 15:33:00,100,234,31,Regular
1,948.48,158.08,504,2023-11-14 14:28:00,2023-11-14 14:28:00,6,0,24,Regular
3,339.44,15.43,106,2023-04-06 12:08:00,2023-08-18 17:09:00,20,134,112,Regular
1,642.02,29.18,510,2023-07-05 14:24:00,2023-07-05 14:24:00,22,0,156,Regular
3,1100.9,16.94,533,2023-05-18 16:50:00,2023-09-15 13:27:00,59,119,84,Regular
3,925.35,21.52,485,2023-01-12 16:51:00,2023-08-14 11:49:00,41,213,117,Regular
9,5655.03,17.84,2673,2023-03-09 08:33:00,2023-12-07 10:48:00,201,273,2,VIP
6,3185.64,10.34,1595,2023-02-13 12:41:00,2023-09-04 13:48:00,169,203,95,VIP
1,240.89,5.74,179,2023-05-29 14:13:00,2023-05-29 14:13:00,40,0,193,At Risk
1,399.09,4.81,251,2023-11-11 14:50:00,2023-11-11 14:50:00,72,0,27,Regular
1,498.48,38.34,122,2023-08-01 10:23:00,2023-08-01 10:23:00,13,0,130,Regular
5,1356.33,16.34,804,2023-04-08 13:14:00,2023-11-11 12:56:00,64,216,27,Regular
3,1179.89,19.03,592,2023-04-14 09:18:00,2023-09-19 10:13:00,51,158,81,Regular
5,3080.39,5.99,1850,2022-12-05 12:35:00,2023-11-10 12:27:00,292,339,29,High Value
1,234.24,46.85,216,2023-03-18 13:27:00,2023-03-18 13:27:00,5,0,265,At Risk
11,5232.23,52.85,1526,2023-04-21 13:29:00,2023-09-27 11:24:00,57,158,73,VIP
4,533.33,7.73,418,2022-12-05 11:59:00,2023-01-30 11:01:00,52,55,313,At Risk
7,1461.14,18.73,770,2023-02-23 13:44:00,2023-11-18 16:19:00,66,268,20,Frequent
3,855.45,14.02,316,2023-01-16 16:10:00,2023-10-12 10:18:00,53,268,58,Regular
21,4552.14,15.38,2164,2022-12-06 13:58:00,2023-11-27 13:14:00,116,355,11,VIP
9,2709.7,18.95,1506,2022-12-01 16:49:00,2023-11-11 17:13:00,111,345,27,VIP
1,304.24,4.91,131,2023-08-17 17:01:00,2023-08-17 17:01:00,62,0,113,Regular
9,2429.03,17.35,1197,2023-02-03 08:18:00,2023-11-11 16:31:00,102,281,27,VIP
4,1446.09,8.31,759,2023-08-22 14:37:00,2023-11-22 11:47:00,142,91,17,Regular
4,834.12,10.83,292,2023-01-26 13:20:00,2023-11-22 11:58:00,62,299,17,Regular
3,841.08,33.64,295,2022-12-10 10:08:00,2023-11-03 17:53:00,17,328,35,Regular
2,378.2,13.51,788,2023-11-03 18:49:00,2023-11-03 19:17:00,28,0,35,Regular
1,118.8,59.4,24,2023-09-22 15:34:00,2023-09-22 15:34:00,2,0,77,Regular
2,287.62,35.95,166,2023-03-15 12:05:00,2023-11-17 12:59:00,8,247,21,Regular
2,288.91,4.59,77,2023-10-24 13:08:00,2023-11-14 12:56:00,55,20,24,Regular
2,2003.85,24.74,1049,2023-01-25 14:36:00,2023-11-06 15:17:00,75,285,32,Regular
3,1405.78,27.03,772,2023-02-09 11:38:00,2023-08-22 15:43:00,24,194,108,Regular
2,2747.99,18.44,1702,2023-11-04 14:49:00,2023-11-04 14:54:00,146,0,34,High Value
5,1562.4,8.4,785,2022-12-12 12:24:00,2023-08-08 14:15:00,115,239,122,Regular
6,2050.08,21.36,1859,2023-10-07 11:22:00,2023-12-02 13:54:00,76,56,6,Frequent
4,1991.01,17.31,868,2023-03-31 09:48:00,2023-11-11 14:23:00,96,225,27,Regular
7,1974.65,32.37,903,2022-12-20 13:52:00,2023-12-05 13:44:00,45,349,3,Frequent
9,3827.76,19.63,1746,2022-12-07 09:55:00,2023-12-07 10:43:00,119,365,2,VIP
4,1774.03,14.31,1130,2023-03-07 14:51:00,2023-10-20 19:51:00,99,227,49,Regular
1,302.0,21.57,152,2023-01-21 13:09:00,2023-01-21 13:09:00,14,0,321,At Risk
3,1324.16,17.89,618,2023-01-09 11:05:00,2023-11-17 12:21:00,69,312,22,Regular
4,1022.13,21.29,339,2023-03-23 12:05:00,2023-11-24 15:01:00,46,246,14,Regular
8,954.42,4.52,459,2022-12-09 14:55:00,2023-12-07 17:05:00,153,363,1,Frequent
2,971.74,14.95,800,2023-11-21 16:36:00,2023-11-21 16:36:00,65,0,17,Regular
4,1621.73,38.61,815,2023-06-14 14:49:00,2023-11-29 13:57:00,28,167,9,Regular
1,25.5,25.5,2,2023-03-23 10:08:00,2023-03-23 10:08:00,1,0,261,At Risk
2,665.78,7.4,693,2023-02-06 14:46:00,2023-07-03 15:53:00,80,147,158,Regular
6,10797.48,25.96,4826,2023-03-06 15:17:00,2023-11-06 14:14:00,269,244,32,VIP
6,881.29,7.6,588,2023-04-21 15:46:00,2023-11-10 16:59:00,107,203,28,Frequent
1,163.3,13.61,50,2023-06-27 12:58:00,2023-06-27 12:58:00,12,0,164,Regular
1,231.61,7.99,282,2023-10-23 15:59:00,2023-10-23 15:59:00,29,0,46,Regular
8,801.12,6.51,215,2023-01-09 11:39:00,2023-12-04 12:17:00,85,329,5,Frequent
3,837.5,21.47,372,2023-04-20 14:46:00,2023-12-01 14:30:00,33,224,7,Regular
1,116.2,12.91,68,2023-02-24 13:54:00,2023-02-24 13:54:00,9,0,287,At Risk
1,157.02,15.7,154,2023-01-26 12:19:00,2023-01-26 12:19:00,10,0,317,At Risk
2,606.91,17.34,334,2023-10-11 11:03:00,2023-12-06 14:40:00,35,56,2,Regular
1,307.46,17.08,120,2023-04-20 15:21:00,2023-04-20 15:21:00,18,0,232,At Risk
1,138.32,19.76,80,2023-08-12 14:33:00,2023-08-12 14:33:00,7,0,118,Regular
1,345.3,38.37,246,2023-07-01 10:47:00,2023-07-01 10:47:00,9,0,161,Regular
1,294.24,9.49,129,2023-06-07 14:02:00,2023-06-07 14:02:00,31,0,184,At Risk
1,230.5,6.59,281,2023-10-20 14:41:00,2023-10-20 14:41:00,34,0,49,Regular
5,989.45,3.99,780,2022-12-12 11:26:00,2023-07-10 13:52:00,187,210,151,Regular
1,157.09,11.22,76,2023-01-09 12:02:00,2023-01-09 12:02:00,14,0,334,At Risk
5,2463.17,18.38,983,2023-09-25 12:42:00,2023-12-04 12:52:00,78,70,4,High Value
7,4892.24,181.19,2730,2023-03-18 13:47:00,2023-11-24 12:27:00,13,250,15,VIP
2,413.2,17.97,98,2023-03-20 11:56:00,2023-08-25 09:53:00,21,157,106,Regular
7,1139.73,21.92,1224,2022-12-03 09:31:00,2023-11-23 16:48:00,34,355,15,Frequent
1,380.5,15.85,126,2023-03-09 11:54:00,2023-03-09 11:54:00,24,0,275,At Risk
12,10650.77,22.33,5176,2023-02-24 09:32:00,2023-11-24 10:12:00,309,273,15,VIP
1,454.12,25.23,296,2023-04-06 13:33:00,2023-04-06 13:33:00,16,0,246,At Risk
1,579.0,38.6,81,2023-04-14 18:22:00,2023-04-14 18:22:00,15,0,238,At Risk
2,984.57,20.51,483,2023-09-16 12:50:00,2023-12-08 17:57:00,42,83,0,Regular
3,749.78,21.42,212,2022-12-16 12:20:00,2023-08-26 12:44:00,33,253,105,Regular
4,1714.59,21.17,882,2023-02-01 09:36:00,2023-11-17 12:32:00,68,289,22,Regular
1,124.88,13.88,82,2023-10-19 09:59:00,2023-10-19 09:59:00,9,0,51,Regular
3,1689.5,120.68,517,2023-03-21 16:20:00,2023-05-29 12:19:00,9,68,194,At Risk
1,213.78,15.27,104,2023-11-15 13:42:00,2023-11-15 13:42:00,14,0,23,Regular
1,329.34,14.32,490,2023-09-25 13:42:00,2023-09-25 13:42:00,23,0,74,Regular
2,251.7,12.58,242,2023-06-15 10:22:00,2023-11-22 12:38:00,19,160,17,Regular
2,319.0,24.54,172,2023-06-16 15:08:00,2023-12-02 09:10:00,11,168,7,Regular
3,1266.97,18.91,778,2022-12-14 13:03:00,2023-11-07 15:15:00,53,328,31,Regular
3,1538.88,15.24,1111,2023-06-21 09:49:00,2023-11-18 10:52:00,96,150,21,Regular
6,3518.03,15.36,2856,2023-04-12 12:00:00,2023-11-08 14:05:00,111,210,30,VIP
10,1715.46,16.49,1001,2023-02-07 12:27:00,2023-11-11 11:34:00,81,276,28,Frequent
2,293.1,58.62,66,2023-09-22 15:54:00,2023-11-18 08:57:00,3,56,21,Regular
7,2467.35,17.13,1501,2023-03-11 14:26:00,2023-11-07 09:14:00,92,240,32,VIP
1,158.68,15.87,100,2023-02-28 16:39:00,2023-02-28 16:39:00,10,0,283,At Risk
2,206.34,17.2,78,2023-05-20 08:18:00,2023-11-01 09:46:00,11,165,38,Regular
2,835.78,15.48,526,2023-06-09 13:16:00,2023-10-13 10:25:00,51,125,57,Regular
1,224.91,14.06,185,2023-02-23 16:37:00,2023-02-23 16:37:00,16,0,288,At Risk
1,317.76,21.18,480,2023-09-22 09:36:00,2023-09-22 09:36:00,15,0,78,Regular
8,3766.6,43.8,1122,2023-07-31 15:26:00,2023-12-04 14:40:00,36,125,4,VIP
1,59.9,14.98,41,2023-05-06 11:47:00,2023-05-06 11:47:00,4,0,217,At Risk
4,1443.69,22.92,866,2023-02-16 14:56:00,2023-10-26 15:31:00,42,252,43,Regular
1,306.13,20.41,170,2023-05-22 12:41:00,2023-05-22 12:41:00,15,0,201,At Risk
3,711.79,8.9,290,2022-12-13 14:24:00,2023-06-14 16:48:00,56,183,177,Regular
4,783.97,6.27,670,2023-01-27 18:05:00,2023-10-14 15:46:00,91,259,55,Regular
2,239.92,10.43,241,2022-12-01 12:38:00,2023-10-13 14:48:00,23,316,56,Regular
6,3347.31,45.85,1296,2023-08-26 15:25:00,2023-12-02 10:07:00,42,97,7,VIP
2,144.0,72.0,200,2023-10-10 12:52:00,2023-10-24 10:20:00,1,13,46,Regular
1,203.95,20.4,144,2023-04-27 12:39:00,2023-04-27 12:39:00,10,0,226,At Risk
7,2474.23,29.46,1328,2022-12-12 12:56:00,2023-11-28 13:53:00,71,351,10,VIP
2,383.75,6.4,226,2022-12-15 17:28:00,2023-08-25 19:39:00,52,253,105,Regular
2,444.74,23.41,161,2023-05-16 15:29:00,2023-10-12 11:33:00,19,148,58,Regular
7,2093.68,8.87,1166,2022-12-06 14:36:00,2023-11-11 16:58:00,163,340,27,VIP
7,1699.3,53.1,1254,2023-06-16 10:04:00,2023-11-04 12:47:00,17,141,35,Frequent
2,262.62,9.06,119,2022-12-14 12:06:00,2023-03-11 12:05:00,26,86,273,At Risk
1,1013.01,34.93,191,2023-11-10 10:32:00,2023-11-10 10:32:00,29,0,29,Regular
3,692.22,7.21,357,2022-12-03 14:54:00,2023-11-16 10:39:00,89,347,23,Regular
1,289.78,7.63,231,2023-10-17 11:55:00,2023-10-17 11:55:00,38,0,53,Regular
6,3560.08,24.05,2846,2023-10-10 14:37:00,2023-11-04 12:27:00,116,24,35,VIP
4,1564.56,27.45,646,2023-03-21 12:42:00,2023-06-17 14:46:00,44,88,174,Regular
1,384.08,29.54,884,2023-10-17 12:46:00,2023-10-17 12:46:00,13,0,53,Regular
1,204.24,29.18,76,2023-10-17 13:25:00,2023-10-17 13:25:00,7,0,52,Regular
8,2317.22,10.98,1323,2022-12-05 12:44:00,2023-11-13 12:03:00,150,342,26,VIP
1,226.85,56.71,147,2023-03-31 19:42:00,2023-03-31 19:42:00,4,0,252,At Risk
7,2781.23,17.71,1176,2022-12-08 13:03:00,2023-10-30 14:53:00,85,326,39,VIP
6,1059.12,10.49,272,2022-12-15 15:14:00,2023-10-10 13:17:00,79,298,59,Frequent
1,113.5,12.61,24,2023-04-19 17:19:00,2023-04-19 17:19:00,9,0,233,At Risk
10,1951.97,7.2,955,2022-12-06 15:25:00,2023-12-05 13:52:00,146,363,3,Frequent
1,114.23,4.57,89,2023-11-08 11:25:00,2023-11-08 11:25:00,24,0,31,Regular
14,3187.55,6.83,1897,2022-12-10 14:54:00,2023-11-15 13:47:00,303,339,23,VIP
2,334.48,5.39,287,2023-11-03 17:39:00,2023-12-02 13:35:00,59,28,6,Regular
1,328.65,12.17,122,2023-10-05 13:58:00,2023-10-05 13:58:00,27,0,64,Regular
2,416.89,8.69,110,2022-12-06 14:08:00,2023-02-02 15:57:00,43,58,309,At Risk
1,393.49,18.74,406,2023-02-04 11:52:00,2023-02-04 11:52:00,21,0,308,At Risk
6,939.32,19.99,741,2022-12-06 11:16:00,2023-11-21 10:51:00,28,349,18,Frequent
8,1906.09,9.16,1532,2022-12-02 16:00:00,2023-11-24 10:24:00,140,356,15,Frequent
2,318.76,6.78,185,2023-07-20 12:38:00,2023-09-04 13:56:00,39,46,95,Regular
8,3638.41,52.73,1651,2022-12-15 11:22:00,2023-03-20 16:12:00,51,95,263,At Risk
10,3124.72,5.88,1724,2022-12-13 14:16:00,2023-11-27 15:18:00,292,349,11,VIP
2,417.77,11.94,202,2023-11-25 12:24:00,2023-12-07 12:21:00,30,11,2,Regular
1,190.88,7.64,131,2023-11-04 14:06:00,2023-11-04 14:06:00,25,0,34,Regular
1,149.89,10.71,55,2023-06-10 11:20:00,2023-06-10 11:20:00,14,0,182,At Risk
2,550.06,18.97,224,2022-12-02 13:38:00,2023-11-14 15:51:00,24,347,24,Regular
6,916.13,8.73,474,2022-12-12 11:49:00,2023-11-27 12:00:00,88,350,12,Frequent
2,314.69,16.56,105,2023-11-17 12:55:00,2023-11-28 15:02:00,18,11,10,Regular
17,3719.1,6.7,1807,2022-12-03 15:05:00,2023-12-07 11:35:00,297,368,2,VIP
1,382.5,25.5,150,2023-01-31 09:41:00,2023-01-31 09:41:00,15,0,312,At Risk
2,1135.04,28.38,611,2023-06-12 13:04:00,2023-08-23 14:55:00,30,72,107,Regular
26,8540.05,22.07,3320,2022-12-05 10:03:00,2023-12-08 13:26:00,180,368,0,VIP
1,954.9,30.8,616,2023-10-17 15:19:00,2023-10-17 15:19:00,31,0,52,Regular
1,171.45,19.05,75,2023-05-19 10:43:00,2023-05-19 10:43:00,9,0,204,At Risk
1,280.09,5.19,105,2023-11-24 15:21:00,2023-11-24 15:21:00,53,0,14,Regular
1,318.65,4.62,213,2023-08-11 13:34:00,2023-08-11 13:34:00,68,0,119,Regular
2,381.97,6.82,167,2023-03-23 16:45:00,2023-12-06 12:15:00,55,257,3,Regular
1,269.83,7.29,108,2022-12-12 11:06:00,2022-12-12 11:06:00,37,0,362,At Risk
2,348.91,4.06,192,2023-06-06 16:41:00,2023-08-15 09:45:00,86,69,116,Regular
1,178.26,9.9,43,2023-11-21 12:59:00,2023-11-21 12:59:00,18,0,17,Regular
2,271.19,2.44,251,2023-11-24 14:09:00,2023-12-05 12:46:00,100,10,4,Regular
2,291.48,3.94,227,2023-02-13 15:18:00,2023-10-30 12:18:00,69,258,40,Regular
2,240.0,15.0,141,2023-01-31 14:53:00,2023-08-24 13:30:00,12,204,106,Regular
2,581.23,5.01,388,2022-12-06 12:55:00,2023-07-14 15:01:00,104,220,147,Regular
5,1253.36,104.45,367,2022-12-08 13:30:00,2023-10-18 12:56:00,9,313,51,Regular
1,63.44,2.76,36,2023-05-15 14:32:00,2023-05-15 14:32:00,23,0,207,At Risk
2,550.01,4.51,389,2023-06-12 12:00:00,2023-07-24 10:49:00,106,41,138,Regular
3,296.58,4.06,153,2023-07-15 11:57:00,2023-12-07 14:12:00,60,145,1,Regular
2,317.2,8.57,158,2023-08-04 17:19:00,2023-08-04 17:22:00,37,0,126,Regular
4,763.64,127.27,844,2023-04-08 13:20:00,2023-08-24 10:06:00,3,137,107,Regular
4,2148.63,18.85,1778,2023-03-22 12:05:00,2023-10-28 16:37:00,70,220,41,High Value
1,107.82,4.31,77,2023-11-04 13:16:00,2023-11-04 13:16:00,24,0,34,Regular
2,1065.35,15.44,430,2023-01-21 12:37:00,2023-04-26 12:47:00,67,95,227,At Risk
1,246.04,16.4,179,2023-04-12 13:10:00,2023-04-12 13:10:00,15,0,240,At Risk
1,187.83,20.87,48,2023-10-13 11:58:00,2023-10-13 11:58:00,8,0,57,Regular
3,1685.46,18.94,1866,2023-02-13 11:36:00,2023-08-01 14:29:00,79,169,129,Regular
6,1647.48,5.66,1362,2023-01-07 14:31:00,2023-10-10 14:38:00,229,276,59,Frequent
1,151.37,3.44,117,2023-11-18 12:47:00,2023-11-18 12:47:00,44,0,21,Regular
7,1049.06,8.6,556,2022-12-02 12:22:00,2023-11-13 13:27:00,88,346,25,Frequent
7,1417.63,10.13,1201,2022-12-16 13:33:00,2023-11-30 16:09:00,118,349,8,Frequent
3,931.02,8.95,513,2023-06-12 13:51:00,2023-11-08 12:01:00,86,148,31,Regular
2,513.01,5.34,397,2023-11-23 15:53:00,2023-12-06 12:38:00,92,12,3,Regular
1,550.8,550.8,72,2023-02-04 13:04:00,2023-02-04 13:04:00,1,0,307,At Risk
9,1854.06,14.05,1135,2022-12-13 14:55:00,2023-12-01 14:37:00,93,352,7,Frequent
3,547.0,8.04,293,2023-10-06 12:22:00,2023-11-11 10:49:00,53,35,28,Regular
1,128.18,2.62,65,2023-11-22 14:43:00,2023-11-22 14:43:00,49,0,16,Regular
2,498.42,16.61,387,2023-08-07 12:21:00,2023-08-30 16:43:00,30,23,100,Regular
4,656.61,11.94,668,2023-06-19 16:04:00,2023-11-28 12:01:00,50,161,11,Regular
1,163.24,2.77,137,2023-11-18 13:43:00,2023-11-18 13:43:00,59,0,20,Regular
5,1135.63,14.38,575,2023-02-07 10:14:00,2023-11-25 09:36:00,68,290,14,Regular
1,250.04,4.72,144,2022-12-13 13:32:00,2022-12-13 13:32:00,53,0,360,At Risk
19,8631.31,130.78,11491,2022-12-21 13:34:00,2023-11-29 12:14:00,13,342,10,VIP
1,82.75,6.9,41,2023-09-05 15:20:00,2023-09-05 15:20:00,11,0,94,Regular
2,1384.85,25.18,1005,2023-01-27 10:56:00,2023-09-22 14:11:00,55,238,77,Regular
3,644.3,46.02,372,2023-07-03 13:12:00,2023-07-24 11:52:00,11,20,138,Regular
1,2328.84,97.04,1402,2023-11-08 15:45:00,2023-11-08 15:45:00,24,0,30,High Value
8,2527.92,19.3,1896,2023-01-31 11:25:00,2023-11-15 09:41:00,120,287,24,VIP
38,6281.23,13.34,3863,2022-12-17 12:24:00,2023-12-08 12:15:00,256,355,1,VIP
3,2600.34,288.93,1146,2023-09-11 12:45:00,2023-10-24 17:19:00,8,43,45,High Value
3,1200.62,16.45,634,2022-12-06 15:38:00,2023-08-31 13:31:00,57,267,99,Regular
2,657.16,6.64,364,2023-10-03 11:34:00,2023-12-01 13:41:00,94,59,7,Regular
7,906.52,4.65,760,2023-02-20 14:38:00,2023-11-24 17:29:00,125,277,14,Frequent
4,986.48,20.13,843,2022-12-08 12:45:00,2023-11-22 10:34:00,43,348,17,Regular
1,96.8,16.13,60,2023-03-04 13:09:00,2023-03-04 13:09:00,6,0,279,At Risk
2,523.11,15.85,142,2023-01-28 15:29:00,2023-11-25 14:24:00,29,300,13,Regular
2,363.9,60.65,120,2023-10-03 11:26:00,2023-11-17 08:56:00,5,44,22,Regular
1,175.2,175.2,16,2023-08-08 11:55:00,2023-08-08 11:55:00,1,0,123,Regular
1,494.25,17.65,375,2023-09-15 10:11:00,2023-09-15 10:11:00,28,0,85,Regular
2,307.02,27.91,315,2023-02-04 09:03:00,2023-02-10 14:59:00,11,6,301,At Risk
4,1981.06,3.8,1247,2023-02-02 17:06:00,2023-07-11 14:55:00,421,158,150,Regular
8,6493.54,9.01,3059,2022-12-13 12:57:00,2023-11-22 14:23:00,389,344,16,VIP
2,243.36,27.04,152,2022-12-09 14:44:00,2023-09-06 13:29:00,9,270,93,Regular
11,12353.29,30.35,5967,2022-12-08 15:56:00,2023-11-10 10:45:00,229,336,29,VIP
3,682.29,4.35,443,2022-12-08 12:46:00,2023-07-06 12:33:00,147,209,156,Regular
1,193.64,11.39,56,2022-12-19 15:07:00,2022-12-19 15:07:00,17,0,354,At Risk
1,157.62,5.08,65,2023-10-24 12:56:00,2023-10-24 12:56:00,31,0,45,Regular
4,519.69,6.26,341,2023-05-27 12:26:00,2023-11-24 15:03:00,70,181,14,Regular
15,2622.88,5.43,1617,2022-12-01 14:34:00,2023-12-06 12:18:00,299,369,3,VIP
1,228.96,228.96,216,2023-09-14 13:12:00,2023-09-14 13:12:00,1,0,85,Regular
5,1156.6,5.43,1398,2023-02-15 10:49:00,2023-11-25 11:25:00,180,283,14,Regular
1,98.25,12.28,102,2023-06-13 14:29:00,2023-06-13 14:29:00,8,0,178,At Risk
4,1281.32,18.3,770,2023-10-19 16:05:00,2023-12-01 15:47:00,66,42,7,Regular
3,587.15,21.75,113,2023-03-11 16:05:00,2023-11-03 18:45:00,22,237,35,Regular
2,1740.0,217.5,1200,2023-07-08 16:17:00,2023-08-02 17:19:00,5,25,128,Regular
1,1393.06,87.07,1006,2023-10-20 10:34:00,2023-10-20 10:34:00,15,0,50,Regular
1,178.22,9.38,166,2023-02-01 11:07:00,2023-02-01 11:07:00,19,0,311,At Risk
2,384.39,8.74,152,2023-11-15 16:29:00,2023-11-15 16:30:00,41,0,23,Regular
2,360.81,6.22,190,2022-12-19 14:16:00,2023-02-09 16:57:00,55,52,302,At Risk
1,127.86,8.52,161,2023-11-28 14:37:00,2023-11-28 14:37:00,13,0,10,Regular
3,568.24,4.55,328,2023-06-08 17:09:00,2023-11-22 13:11:00,113,166,16,Regular
3,488.2,16.83,157,2023-02-21 09:55:00,2023-10-21 15:43:00,26,242,48,Regular
2,312.23,8.92,191,2023-02-03 10:26:00,2023-04-14 14:43:00,30,70,238,At Risk
11,4462.68,10.99,2692,2023-01-12 16:57:00,2023-12-09 09:00:00,288,330,0,VIP
8,4767.36,10.25,4749,2023-01-11 12:11:00,2023-11-27 12:13:00,278,320,12,VIP
1,167.55,5.08,149,2023-04-15 14:21:00,2023-04-15 14:21:00,33,0,237,At Risk
8,1878.87,17.56,1377,2023-01-06 11:57:00,2023-11-16 15:26:00,93,314,22,Frequent
4,446.18,13.52,540,2023-06-23 11:50:00,2023-09-28 10:14:00,31,96,72,Regular
3,418.4,4.87,151,2022-12-13 15:20:00,2023-11-22 13:30:00,83,343,16,Regular
8,1337.18,5.33,747,2022-12-12 12:00:00,2023-10-30 11:37:00,215,321,40,Frequent
4,646.92,11.35,408,2023-01-31 11:46:00,2023-10-30 15:28:00,47,272,39,Regular
2,495.77,17.71,85,2023-03-03 12:53:00,2023-05-05 09:05:00,24,62,218,At Risk
3,400.1,5.8,367,2022-12-13 15:16:00,2023-05-24 15:45:00,63,162,198,At Risk
2,203.2,8.47,86,2023-02-01 14:12:00,2023-09-30 12:36:00,23,240,70,Regular
20,4058.32,10.05,2038,2022-12-01 12:35:00,2023-11-16 11:17:00,190,349,23,VIP
1,389.72,5.0,623,2023-11-28 13:56:00,2023-11-28 13:56:00,71,0,10,Regular
29,20275.61,186.01,25649,2022-12-02 12:58:00,2023-12-01 11:59:00,40,363,8,VIP
1,65.4,32.7,25,2023-10-05 13:05:00,2023-10-05 13:05:00,2,0,64,Regular
1,193.39,3.95,148,2023-12-05 17:36:00,2023-12-05 17:36:00,49,0,3,Regular
2,336.4,22.43,88,2023-05-04 16:07:00,2023-11-20 15:48:00,12,199,18,Regular
1,256.11,5.69,197,2023-11-25 11:02:00,2023-11-25 11:02:00,42,0,14,Regular
6,2686.42,95.94,1902,2023-06-27 12:11:00,2023-12-02 11:28:00,23,157,7,VIP
2,746.81,9.83,522,2023-11-06 11:25:00,2023-11-20 11:00:00,71,13,19,Regular
4,1259.56,83.97,1068,2023-02-25 12:28:00,2023-09-23 10:31:00,13,209,77,Regular
34,31833.68,149.45,7612,2023-01-12 15:48:00,2023-12-09 09:38:00,45,330,0,VIP
2,508.8,169.6,480,2023-06-28 12:21:00,2023-06-29 09:58:00,2,0,163,Regular
2,417.27,7.45,277,2022-12-16 19:04:00,2023-02-06 12:48:00,53,51,306,At Risk
1,203.87,50.97,241,2023-05-04 13:22:00,2023-05-04 13:22:00,4,0,218,At Risk
8,7330.8,271.51,2005,2022-12-03 09:45:00,2023-10-31 14:12:00,24,332,38,VIP
2,681.41,7.66,250,2023-11-17 13:58:00,2023-11-17 14:08:00,88,0,21,Regular
3,653.38,17.19,310,2023-03-29 13:04:00,2023-08-17 09:48:00,30,140,114,Regular
5,2097.84,10.18,1088,2022-12-21 17:16:00,2023-08-05 15:38:00,175,226,125,High Value
13,2633.85,44.64,701,2022-12-05 13:53:00,2023-12-05 10:15:00,33,364,4,VIP
1,263.92,8.25,111,2023-11-03 15:18:00,2023-11-03 15:18:00,32,0,35,Regular
15,31906.82,161.15,32748,2022-12-14 13:28:00,2023-12-05 16:26:00,111,356,3,VIP
3,1031.41,12.58,726,2023-07-12 14:17:00,2023-12-08 17:12:00,77,149,0,Regular
3,2184.42,19.68,780,2022-12-08 10:35:00,2023-01-10 15:07:00,99,33,332,At Risk
1,32.65,16.32,3,2023-06-29 12:53:00,2023-06-29 12:53:00,2,0,162,Regular
2,771.85,59.37,105,2023-04-05 16:42:00,2023-06-08 10:36:00,13,63,184,At Risk
5,1214.72,18.98,616,2023-05-08 15:21:00,2023-11-23 15:46:00,57,199,15,Regular
